"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"19/10/2024 02:00:00 - 19/10/2024 03:00:00","BZN|FR","Without Sequence","10.25","",""
"19/10/2024 03:00:00 - 19/10/2024 04:00:00","BZN|FR","Without Sequence","27.68","",""
"19/10/2024 04:00:00 - 19/10/2024 05:00:00","BZN|FR","Without Sequence","54.78","",""
"19/10/2024 05:00:00 - 19/10/2024 06:00:00","BZN|FR","Without Sequence","34.37","",""
"19/10/2024 06:00:00 - 19/10/2024 07:00:00","BZN|FR","Without Sequence","41.88","",""
"19/10/2024 07:00:00 - 19/10/2024 08:00:00","BZN|FR","Without Sequence","44.67","",""
"19/10/2024 08:00:00 - 19/10/2024 09:00:00","BZN|FR","Without Sequence","46.42","",""
"19/10/2024 09:00:00 - 19/10/2024 10:00:00","BZN|FR","Without Sequence","35.00","",""
"19/10/2024 10:00:00 - 19/10/2024 11:00:00","BZN|FR","Without Sequence","30.24","",""
"19/10/2024 11:00:00 - 19/10/2024 12:00:00","BZN|FR","Without Sequence","17.67","",""
"19/10/2024 12:00:00 - 19/10/2024 13:00:00","BZN|FR","Without Sequence","13.17","",""
"19/10/2024 13:00:00 - 19/10/2024 14:00:00","BZN|FR","Without Sequence","5.79","",""
"19/10/2024 14:00:00 - 19/10/2024 15:00:00","BZN|FR","Without Sequence","5.05","",""
"19/10/2024 15:00:00 - 19/10/2024 16:00:00","BZN|FR","Without Sequence","22.32","",""
"19/10/2024 16:00:00 - 19/10/2024 17:00:00","BZN|FR","Without Sequence","44.13","",""
"19/10/2024 17:00:00 - 19/10/2024 18:00:00","BZN|FR","Without Sequence","70.00","",""
"19/10/2024 18:00:00 - 19/10/2024 19:00:00","BZN|FR","Without Sequence","69.59","",""
"19/10/2024 19:00:00 - 19/10/2024 20:00:00","BZN|FR","Without Sequence","58.81","",""
"19/10/2024 20:00:00 - 19/10/2024 21:00:00","BZN|FR","Without Sequence","72.78","",""
"19/10/2024 21:00:00 - 19/10/2024 22:00:00","BZN|FR","Without Sequence","72.78","",""
"19/10/2024 22:00:00 - 19/10/2024 23:00:00","BZN|FR","Without Sequence","37.46","",""
"19/10/2024 23:00:00 - 20/10/2024 00:00:00","BZN|FR","Without Sequence","27.55","",""
"20/10/2024 00:00:00 - 20/10/2024 01:00:00","BZN|FR","Without Sequence","25.77","",""
"20/10/2024 01:00:00 - 20/10/2024 02:00:00","BZN|FR","Without Sequence","13.24","",""
"20/10/2024 02:00:00 - 20/10/2024 03:00:00","BZN|FR","Without Sequence","11.57","",""
"20/10/2024 03:00:00 - 20/10/2024 04:00:00","BZN|FR","Without Sequence","11.02","",""
"20/10/2024 04:00:00 - 20/10/2024 05:00:00","BZN|FR","Without Sequence","8.63","",""
"20/10/2024 05:00:00 - 20/10/2024 06:00:00","BZN|FR","Without Sequence","8.87","",""
"20/10/2024 06:00:00 - 20/10/2024 07:00:00","BZN|FR","Without Sequence","13.08","",""
"20/10/2024 07:00:00 - 20/10/2024 08:00:00","BZN|FR","Without Sequence","13.16","",""
"20/10/2024 08:00:00 - 20/10/2024 09:00:00","BZN|FR","Without Sequence","6.37","",""
"20/10/2024 09:00:00 - 20/10/2024 10:00:00","BZN|FR","Without Sequence","0.08","",""
"20/10/2024 10:00:00 - 20/10/2024 11:00:00","BZN|FR","Without Sequence","0.00","",""
"20/10/2024 11:00:00 - 20/10/2024 12:00:00","BZN|FR","Without Sequence","-0.98","",""
"20/10/2024 12:00:00 - 20/10/2024 13:00:00","BZN|FR","Without Sequence","-2.01","",""
"20/10/2024 13:00:00 - 20/10/2024 14:00:00","BZN|FR","Without Sequence","0.00","",""
"20/10/2024 14:00:00 - 20/10/2024 15:00:00","BZN|FR","Without Sequence","0.03","",""
"20/10/2024 15:00:00 - 20/10/2024 16:00:00","BZN|FR","Without Sequence","8.64","",""
"20/10/2024 16:00:00 - 20/10/2024 17:00:00","BZN|FR","Without Sequence","17.13","",""
"20/10/2024 17:00:00 - 20/10/2024 18:00:00","BZN|FR","Without Sequence","47.41","",""
"20/10/2024 18:00:00 - 20/10/2024 19:00:00","BZN|FR","Without Sequence","36.87","",""
"20/10/2024 19:00:00 - 20/10/2024 20:00:00","BZN|FR","Without Sequence","24.08","",""
"20/10/2024 20:00:00 - 20/10/2024 21:00:00","BZN|FR","Without Sequence","14.14","",""
"20/10/2024 21:00:00 - 20/10/2024 22:00:00","BZN|FR","Without Sequence","14.14","",""
"20/10/2024 22:00:00 - 20/10/2024 23:00:00","BZN|FR","Without Sequence","1.12","",""
"20/10/2024 23:00:00 - 21/10/2024 00:00:00","BZN|FR","Without Sequence","0.05","",""
"21/10/2024 00:00:00 - 21/10/2024 01:00:00","BZN|FR","Without Sequence","0.00","",""
"21/10/2024 01:00:00 - 21/10/2024 02:00:00","BZN|FR","Without Sequence","0.00","",""
"21/10/2024 02:00:00 - 21/10/2024 03:00:00","BZN|FR","Without Sequence","0.29","",""
"21/10/2024 03:00:00 - 21/10/2024 04:00:00","BZN|FR","Without Sequence","10.81","",""
"21/10/2024 04:00:00 - 21/10/2024 05:00:00","BZN|FR","Without Sequence","32.60","",""
"21/10/2024 05:00:00 - 21/10/2024 06:00:00","BZN|FR","Without Sequence","91.83","",""
"21/10/2024 06:00:00 - 21/10/2024 07:00:00","BZN|FR","Without Sequence","120.22","",""
"21/10/2024 07:00:00 - 21/10/2024 08:00:00","BZN|FR","Without Sequence","103.90","",""
"21/10/2024 08:00:00 - 21/10/2024 09:00:00","BZN|FR","Without Sequence","88.77","",""
"21/10/2024 09:00:00 - 21/10/2024 10:00:00","BZN|FR","Without Sequence","81.50","",""
"21/10/2024 10:00:00 - 21/10/2024 11:00:00","BZN|FR","Without Sequence","73.29","",""
"21/10/2024 11:00:00 - 21/10/2024 12:00:00","BZN|FR","Without Sequence","69.00","",""
"21/10/2024 12:00:00 - 21/10/2024 13:00:00","BZN|FR","Without Sequence","67.04","",""
"21/10/2024 13:00:00 - 21/10/2024 14:00:00","BZN|FR","Without Sequence","67.88","",""
"21/10/2024 14:00:00 - 21/10/2024 15:00:00","BZN|FR","Without Sequence","70.47","",""
"21/10/2024 15:00:00 - 21/10/2024 16:00:00","BZN|FR","Without Sequence","90.22","",""
"21/10/2024 16:00:00 - 21/10/2024 17:00:00","BZN|FR","Without Sequence","103.41","",""
"21/10/2024 17:00:00 - 21/10/2024 18:00:00","BZN|FR","Without Sequence","158.40","",""
"21/10/2024 18:00:00 - 21/10/2024 19:00:00","BZN|FR","Without Sequence","113.95","",""
"21/10/2024 19:00:00 - 21/10/2024 20:00:00","BZN|FR","Without Sequence","85.39","",""
"21/10/2024 20:00:00 - 21/10/2024 21:00:00","BZN|FR","Without Sequence","97.69","",""
"21/10/2024 21:00:00 - 21/10/2024 22:00:00","BZN|FR","Without Sequence","97.69","",""
"21/10/2024 22:00:00 - 21/10/2024 23:00:00","BZN|FR","Without Sequence","76.27","",""
"21/10/2024 23:00:00 - 22/10/2024 00:00:00","BZN|FR","Without Sequence","70.00","",""
"22/10/2024 00:00:00 - 22/10/2024 01:00:00","BZN|FR","Without Sequence","63.79","",""
"22/10/2024 01:00:00 - 22/10/2024 02:00:00","BZN|FR","Without Sequence","68.98","",""
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|FR","Without Sequence","60.00","",""
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|FR","Without Sequence","70.00","",""
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|FR","Without Sequence","75.97","",""
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|FR","Without Sequence","102.17","",""
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|FR","Without Sequence","123.02","",""
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|FR","Without Sequence","112.71","",""
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|FR","Without Sequence","98.84","",""
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|FR","Without Sequence","90.03","",""
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|FR","Without Sequence","78.57","",""
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|FR","Without Sequence","70.88","",""
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|FR","Without Sequence","58.92","",""
"22/10/2024 13:00:00 - 22/10/2024 14:00:00","BZN|FR","Without Sequence","53.54","",""
"22/10/2024 14:00:00 - 22/10/2024 15:00:00","BZN|FR","Without Sequence","52.50","",""
"22/10/2024 15:00:00 - 22/10/2024 16:00:00","BZN|FR","Without Sequence","74.99","",""
"22/10/2024 16:00:00 - 22/10/2024 17:00:00","BZN|FR","Without Sequence","118.32","",""
"22/10/2024 17:00:00 - 22/10/2024 18:00:00","BZN|FR","Without Sequence","158.91","",""
"22/10/2024 18:00:00 - 22/10/2024 19:00:00","BZN|FR","Without Sequence","112.02","",""
"22/10/2024 19:00:00 - 22/10/2024 20:00:00","BZN|FR","Without Sequence","100.00","",""
"22/10/2024 20:00:00 - 22/10/2024 21:00:00","BZN|FR","Without Sequence","95.78","",""
"22/10/2024 21:00:00 - 22/10/2024 22:00:00","BZN|FR","Without Sequence","95.78","",""
"22/10/2024 22:00:00 - 22/10/2024 23:00:00","BZN|FR","Without Sequence","77.21","",""
"22/10/2024 23:00:00 - 23/10/2024 00:00:00","BZN|FR","Without Sequence","79.25","",""
"23/10/2024 00:00:00 - 23/10/2024 01:00:00","BZN|FR","Without Sequence","71.00","",""
"23/10/2024 01:00:00 - 23/10/2024 02:00:00","BZN|FR","Without Sequence","64.32","",""
"23/10/2024 02:00:00 - 23/10/2024 03:00:00","BZN|FR","Without Sequence","64.29","",""
"23/10/2024 03:00:00 - 23/10/2024 04:00:00","BZN|FR","Without Sequence","65.00","",""
"23/10/2024 04:00:00 - 23/10/2024 05:00:00","BZN|FR","Without Sequence","84.98","",""
"23/10/2024 05:00:00 - 23/10/2024 06:00:00","BZN|FR","Without Sequence","102.10","",""
"23/10/2024 06:00:00 - 23/10/2024 07:00:00","BZN|FR","Without Sequence","134.71","",""
"23/10/2024 07:00:00 - 23/10/2024 08:00:00","BZN|FR","Without Sequence","110.06","",""
"23/10/2024 08:00:00 - 23/10/2024 09:00:00","BZN|FR","Without Sequence","85.00","",""
"23/10/2024 09:00:00 - 23/10/2024 10:00:00","BZN|FR","Without Sequence","69.54","",""
"23/10/2024 10:00:00 - 23/10/2024 11:00:00","BZN|FR","Without Sequence","64.08","",""
"23/10/2024 11:00:00 - 23/10/2024 12:00:00","BZN|FR","Without Sequence","56.58","",""
"23/10/2024 12:00:00 - 23/10/2024 13:00:00","BZN|FR","Without Sequence","56.08","",""
"23/10/2024 13:00:00 - 23/10/2024 14:00:00","BZN|FR","Without Sequence","59.99","",""
"23/10/2024 14:00:00 - 23/10/2024 15:00:00","BZN|FR","Without Sequence","63.40","",""
"23/10/2024 15:00:00 - 23/10/2024 16:00:00","BZN|FR","Without Sequence","71.99","",""
"23/10/2024 16:00:00 - 23/10/2024 17:00:00","BZN|FR","Without Sequence","103.41","",""
"23/10/2024 17:00:00 - 23/10/2024 18:00:00","BZN|FR","Without Sequence","155.80","",""
"23/10/2024 18:00:00 - 23/10/2024 19:00:00","BZN|FR","Without Sequence","114.63","",""
"23/10/2024 19:00:00 - 23/10/2024 20:00:00","BZN|FR","Without Sequence","96.25","",""
"23/10/2024 20:00:00 - 23/10/2024 21:00:00","BZN|FR","Without Sequence","99.87","",""
"23/10/2024 21:00:00 - 23/10/2024 22:00:00","BZN|FR","Without Sequence","99.87","",""
"23/10/2024 22:00:00 - 23/10/2024 23:00:00","BZN|FR","Without Sequence","51.61","",""
"23/10/2024 23:00:00 - 24/10/2024 00:00:00","BZN|FR","Without Sequence","62.03","",""
"24/10/2024 00:00:00 - 24/10/2024 01:00:00","BZN|FR","Without Sequence","57.75","",""
"24/10/2024 01:00:00 - 24/10/2024 02:00:00","BZN|FR","Without Sequence","39.33","",""
"24/10/2024 02:00:00 - 24/10/2024 03:00:00","BZN|FR","Without Sequence","43.11","",""
"24/10/2024 03:00:00 - 24/10/2024 04:00:00","BZN|FR","Without Sequence","53.01","",""
"24/10/2024 04:00:00 - 24/10/2024 05:00:00","BZN|FR","Without Sequence","70.57","",""
"24/10/2024 05:00:00 - 24/10/2024 06:00:00","BZN|FR","Without Sequence","77.63","",""
"24/10/2024 06:00:00 - 24/10/2024 07:00:00","BZN|FR","Without Sequence","120.01","",""
"24/10/2024 07:00:00 - 24/10/2024 08:00:00","BZN|FR","Without Sequence","98.15","",""
"24/10/2024 08:00:00 - 24/10/2024 09:00:00","BZN|FR","Without Sequence","69.17","",""
"24/10/2024 09:00:00 - 24/10/2024 10:00:00","BZN|FR","Without Sequence","60.00","",""
"24/10/2024 10:00:00 - 24/10/2024 11:00:00","BZN|FR","Without Sequence","50.24","",""
"24/10/2024 11:00:00 - 24/10/2024 12:00:00","BZN|FR","Without Sequence","43.54","",""
"24/10/2024 12:00:00 - 24/10/2024 13:00:00","BZN|FR","Without Sequence","30.01","",""
"24/10/2024 13:00:00 - 24/10/2024 14:00:00","BZN|FR","Without Sequence","24.55","",""
"24/10/2024 14:00:00 - 24/10/2024 15:00:00","BZN|FR","Without Sequence","47.44","",""
"24/10/2024 15:00:00 - 24/10/2024 16:00:00","BZN|FR","Without Sequence","60.40","",""
"24/10/2024 16:00:00 - 24/10/2024 17:00:00","BZN|FR","Without Sequence","79.36","",""
"24/10/2024 17:00:00 - 24/10/2024 18:00:00","BZN|FR","Without Sequence","110.16","",""
"24/10/2024 18:00:00 - 24/10/2024 19:00:00","BZN|FR","Without Sequence","85.00","",""
"24/10/2024 19:00:00 - 24/10/2024 20:00:00","BZN|FR","Without Sequence","86.23","",""
"24/10/2024 20:00:00 - 24/10/2024 21:00:00","BZN|FR","Without Sequence","75.72","",""
"24/10/2024 21:00:00 - 24/10/2024 22:00:00","BZN|FR","Without Sequence","75.72","",""
"24/10/2024 22:00:00 - 24/10/2024 23:00:00","BZN|FR","Without Sequence","57.00","",""
"24/10/2024 23:00:00 - 25/10/2024 00:00:00","BZN|FR","Without Sequence","40.09","",""
"25/10/2024 00:00:00 - 25/10/2024 01:00:00","BZN|FR","Without Sequence","41.04","",""
"25/10/2024 01:00:00 - 25/10/2024 02:00:00","BZN|FR","Without Sequence","42.30","",""
"25/10/2024 02:00:00 - 25/10/2024 03:00:00","BZN|FR","Without Sequence","18.70","",""
"25/10/2024 03:00:00 - 25/10/2024 04:00:00","BZN|FR","Without Sequence","35.78","",""
"25/10/2024 04:00:00 - 25/10/2024 05:00:00","BZN|FR","Without Sequence","46.02","",""
"25/10/2024 05:00:00 - 25/10/2024 06:00:00","BZN|FR","Without Sequence","55.05","",""
"25/10/2024 06:00:00 - 25/10/2024 07:00:00","BZN|FR","Without Sequence","67.72","",""
"25/10/2024 07:00:00 - 25/10/2024 08:00:00","BZN|FR","Without Sequence","79.64","",""
"25/10/2024 08:00:00 - 25/10/2024 09:00:00","BZN|FR","Without Sequence","70.00","",""
"25/10/2024 09:00:00 - 25/10/2024 10:00:00","BZN|FR","Without Sequence","60.00","",""
"25/10/2024 10:00:00 - 25/10/2024 11:00:00","BZN|FR","Without Sequence","55.83","",""
"25/10/2024 11:00:00 - 25/10/2024 12:00:00","BZN|FR","Without Sequence","54.00","",""
"25/10/2024 12:00:00 - 25/10/2024 13:00:00","BZN|FR","Without Sequence","50.00","",""
"25/10/2024 13:00:00 - 25/10/2024 14:00:00","BZN|FR","Without Sequence","42.00","",""
"25/10/2024 14:00:00 - 25/10/2024 15:00:00","BZN|FR","Without Sequence","40.00","",""
"25/10/2024 15:00:00 - 25/10/2024 16:00:00","BZN|FR","Without Sequence","53.90","",""
"25/10/2024 16:00:00 - 25/10/2024 17:00:00","BZN|FR","Without Sequence","70.57","",""
"25/10/2024 17:00:00 - 25/10/2024 18:00:00","BZN|FR","Without Sequence","102.17","",""
"25/10/2024 18:00:00 - 25/10/2024 19:00:00","BZN|FR","Without Sequence","103.06","",""
"25/10/2024 19:00:00 - 25/10/2024 20:00:00","BZN|FR","Without Sequence","85.37","",""
"25/10/2024 20:00:00 - 25/10/2024 21:00:00","BZN|FR","Without Sequence","79.03","",""
"25/10/2024 21:00:00 - 25/10/2024 22:00:00","BZN|FR","Without Sequence","79.03","",""
"25/10/2024 22:00:00 - 25/10/2024 23:00:00","BZN|FR","Without Sequence","67.82","",""
"25/10/2024 23:00:00 - 26/10/2024 00:00:00","BZN|FR","Without Sequence","56.29","",""
"26/10/2024 00:00:00 - 26/10/2024 01:00:00","BZN|FR","Without Sequence","50.00","",""
"26/10/2024 01:00:00 - 26/10/2024 02:00:00","BZN|FR","Without Sequence","42.76","",""
"26/10/2024 02:00:00 - 26/10/2024 03:00:00","BZN|FR","Without Sequence","37.01","",""
"26/10/2024 03:00:00 - 26/10/2024 04:00:00","BZN|FR","Without Sequence","41.94","",""
"26/10/2024 04:00:00 - 26/10/2024 05:00:00","BZN|FR","Without Sequence","50.10","",""
"26/10/2024 05:00:00 - 26/10/2024 06:00:00","BZN|FR","Without Sequence","56.50","",""
"26/10/2024 06:00:00 - 26/10/2024 07:00:00","BZN|FR","Without Sequence","57.82","",""
"26/10/2024 07:00:00 - 26/10/2024 08:00:00","BZN|FR","Without Sequence","65.56","",""
"26/10/2024 08:00:00 - 26/10/2024 09:00:00","BZN|FR","Without Sequence","56.08","",""
"26/10/2024 09:00:00 - 26/10/2024 10:00:00","BZN|FR","Without Sequence","45.06","",""
"26/10/2024 10:00:00 - 26/10/2024 11:00:00","BZN|FR","Without Sequence","48.22","",""
"26/10/2024 11:00:00 - 26/10/2024 12:00:00","BZN|FR","Without Sequence","53.84","",""
"26/10/2024 12:00:00 - 26/10/2024 13:00:00","BZN|FR","Without Sequence","45.97","",""
"26/10/2024 13:00:00 - 26/10/2024 14:00:00","BZN|FR","Without Sequence","46.02","",""
"26/10/2024 14:00:00 - 26/10/2024 15:00:00","BZN|FR","Without Sequence","57.93","",""
"26/10/2024 15:00:00 - 26/10/2024 16:00:00","BZN|FR","Without Sequence","48.04","",""
"26/10/2024 16:00:00 - 26/10/2024 17:00:00","BZN|FR","Without Sequence","61.35","",""
"26/10/2024 17:00:00 - 26/10/2024 18:00:00","BZN|FR","Without Sequence","99.02","",""
"26/10/2024 18:00:00 - 26/10/2024 19:00:00","BZN|FR","Without Sequence","83.30","",""
"26/10/2024 19:00:00 - 26/10/2024 20:00:00","BZN|FR","Without Sequence","59.59","",""
"26/10/2024 20:00:00 - 26/10/2024 21:00:00","BZN|FR","Without Sequence","68.22","",""
"26/10/2024 21:00:00 - 26/10/2024 22:00:00","BZN|FR","Without Sequence","68.22","",""
"26/10/2024 22:00:00 - 26/10/2024 23:00:00","BZN|FR","Without Sequence","87.71","",""
"26/10/2024 23:00:00 - 27/10/2024 00:00:00","BZN|FR","Without Sequence","83.31","",""
"27/10/2024 00:00:00 - 27/10/2024 01:00:00","BZN|FR","Without Sequence","82.23","",""
"27/10/2024 01:00:00 - 27/10/2024 02:00:00","BZN|FR","Without Sequence","80.43","",""
"27/10/2024 02:00:00 - 27/10/2024 03:00:00","BZN|FR","Without Sequence","44.38","",""
"27/10/2024 03:00:00 - 27/10/2024 04:00:00","BZN|FR","Without Sequence","59.91","",""
"27/10/2024 04:00:00 - 27/10/2024 05:00:00","BZN|FR","Without Sequence","52.93","",""
"27/10/2024 05:00:00 - 27/10/2024 06:00:00","BZN|FR","Without Sequence","71.02","",""
"27/10/2024 06:00:00 - 27/10/2024 07:00:00","BZN|FR","Without Sequence","86.24","",""
"27/10/2024 07:00:00 - 27/10/2024 08:00:00","BZN|FR","Without Sequence","81.30","",""
"27/10/2024 08:00:00 - 27/10/2024 09:00:00","BZN|FR","Without Sequence","64.36","",""
"27/10/2024 09:00:00 - 27/10/2024 10:00:00","BZN|FR","Without Sequence","54.72","",""
"27/10/2024 10:00:00 - 27/10/2024 11:00:00","BZN|FR","Without Sequence","42.50","",""
"27/10/2024 11:00:00 - 27/10/2024 12:00:00","BZN|FR","Without Sequence","39.99","",""
"27/10/2024 12:00:00 - 27/10/2024 13:00:00","BZN|FR","Without Sequence","40.00","",""
"27/10/2024 13:00:00 - 27/10/2024 14:00:00","BZN|FR","Without Sequence","55.19","",""
"27/10/2024 14:00:00 - 27/10/2024 15:00:00","BZN|FR","Without Sequence","44.99","",""
"27/10/2024 15:00:00 - 27/10/2024 16:00:00","BZN|FR","Without Sequence","63.97","",""
"27/10/2024 16:00:00 - 27/10/2024 17:00:00","BZN|FR","Without Sequence","81.25","",""
"27/10/2024 17:00:00 - 27/10/2024 18:00:00","BZN|FR","Without Sequence","96.27","",""
"27/10/2024 18:00:00 - 27/10/2024 19:00:00","BZN|FR","Without Sequence","128.70","",""
"27/10/2024 19:00:00 - 27/10/2024 20:00:00","BZN|FR","Without Sequence","115.51","",""
"27/10/2024 20:00:00 - 27/10/2024 21:00:00","BZN|FR","Without Sequence","107.36","",""
"27/10/2024 21:00:00 - 27/10/2024 22:00:00","BZN|FR","Without Sequence","90.58","",""
"27/10/2024 22:00:00 - 27/10/2024 23:00:00","BZN|FR","Without Sequence","90.58","",""
"27/10/2024 23:00:00 - 28/10/2024 00:00:00","BZN|FR","Without Sequence","79.32","",""
"28/10/2024 00:00:00 - 28/10/2024 01:00:00","BZN|FR","Without Sequence","50.31","",""
"28/10/2024 01:00:00 - 28/10/2024 02:00:00","BZN|FR","Without Sequence","49.00","",""
"28/10/2024 02:00:00 - 28/10/2024 03:00:00","BZN|FR","Without Sequence","43.10","",""
"28/10/2024 03:00:00 - 28/10/2024 04:00:00","BZN|FR","Without Sequence","43.92","",""
"28/10/2024 04:00:00 - 28/10/2024 05:00:00","BZN|FR","Without Sequence","49.20","",""
"28/10/2024 05:00:00 - 28/10/2024 06:00:00","BZN|FR","Without Sequence","65.78","",""
"28/10/2024 06:00:00 - 28/10/2024 07:00:00","BZN|FR","Without Sequence","86.74","",""
"28/10/2024 07:00:00 - 28/10/2024 08:00:00","BZN|FR","Without Sequence","98.94","",""
"28/10/2024 08:00:00 - 28/10/2024 09:00:00","BZN|FR","Without Sequence","79.06","",""
"28/10/2024 09:00:00 - 28/10/2024 10:00:00","BZN|FR","Without Sequence","69.39","",""
"28/10/2024 10:00:00 - 28/10/2024 11:00:00","BZN|FR","Without Sequence","65.76","",""
"28/10/2024 11:00:00 - 28/10/2024 12:00:00","BZN|FR","Without Sequence","64.60","",""
"28/10/2024 12:00:00 - 28/10/2024 13:00:00","BZN|FR","Without Sequence","65.41","",""
"28/10/2024 13:00:00 - 28/10/2024 14:00:00","BZN|FR","Without Sequence","70.23","",""
"28/10/2024 14:00:00 - 28/10/2024 15:00:00","BZN|FR","Without Sequence","83.74","",""
"28/10/2024 15:00:00 - 28/10/2024 16:00:00","BZN|FR","Without Sequence","91.33","",""
"28/10/2024 16:00:00 - 28/10/2024 17:00:00","BZN|FR","Without Sequence","115.57","",""
"28/10/2024 17:00:00 - 28/10/2024 18:00:00","BZN|FR","Without Sequence","150.00","",""
"28/10/2024 18:00:00 - 28/10/2024 19:00:00","BZN|FR","Without Sequence","133.66","",""
"28/10/2024 19:00:00 - 28/10/2024 20:00:00","BZN|FR","Without Sequence","115.73","",""
"28/10/2024 20:00:00 - 28/10/2024 21:00:00","BZN|FR","Without Sequence","110.49","",""
"28/10/2024 21:00:00 - 28/10/2024 22:00:00","BZN|FR","Without Sequence","98.61","",""
"28/10/2024 22:00:00 - 28/10/2024 23:00:00","BZN|FR","Without Sequence","98.61","",""
"28/10/2024 23:00:00 - 29/10/2024 00:00:00","BZN|FR","Without Sequence","70.00","",""
"29/10/2024 00:00:00 - 29/10/2024 01:00:00","BZN|FR","Without Sequence","65.14","",""
"29/10/2024 01:00:00 - 29/10/2024 02:00:00","BZN|FR","Without Sequence","56.21","",""
"29/10/2024 02:00:00 - 29/10/2024 03:00:00","BZN|FR","Without Sequence","49.28","",""
"29/10/2024 03:00:00 - 29/10/2024 04:00:00","BZN|FR","Without Sequence","49.04","",""
"29/10/2024 04:00:00 - 29/10/2024 05:00:00","BZN|FR","Without Sequence","58.40","",""
"29/10/2024 05:00:00 - 29/10/2024 06:00:00","BZN|FR","Without Sequence","70.84","",""
"29/10/2024 06:00:00 - 29/10/2024 07:00:00","BZN|FR","Without Sequence","83.09","",""
"29/10/2024 07:00:00 - 29/10/2024 08:00:00","BZN|FR","Without Sequence","98.77","",""
